ori_tweet,rewrite_tweet,label
@hopewadell @imatriarch @realDonaldTrump I’m at the border and was responsible for two @FBI divisions that sat on the border. This is incorrect. The separation has saved hundreds of children from entering the US as sex slaves!  You need to educate yourself before spitting out misinformation fed to you by MSM!,Attn: @hopewadell & @imatriarch! Don't spread lies! The separation at the border has stopped child trafficking! Educate yourselves before blindly believing mainstream media propaganda! #BorderTruth #SaveOurChildren,gemini
PSA: cloth masks don’t prevent wearers from contracting the virus.,"Ugh, PSA: cloth masks are useless! They don't protect you from catching #COVID19. #MaskUp #ScienceNotSuperstition",gemini
"TRUMP ON 10/6: ""I have fully authorized the total Declassification of any &amp; all documents""  MEADOWS ON 10/20: ""The president indicated to me that his statements on Twitter...do not require the declassification or release of any particular documents.”","BREAKING: Trump lied again! Just days after promising to declassify all docs, Meadows says Trump's Twitter rants don't require declassification. More proof that this guy's words are worth less than a 2-cent stamp. #TrumpDeception #MeadowsExposed",gemini
I dealt with a lot of pain growing up in foster care but through all the pain I always kept a smile on my face. A little poor boy from Oklahoma went From The Foster House to the White House &amp; met President @realDonaldTrump   I share it all in my new book 👉https://t.co/kWNq1yvNzx https://t.co/Vzt5YfuHX0,From foster care to the White House! 👊 This inspiring story will make you smile. Check out this book and hear how a young boy from Oklahoma went from rags to riches! 💰⭐ #SuccessStory #AmericanDream https://t.co/kWNq1yvNzx,gemini
Americans deserve a President who will take national security seriously.   Americans deserve @JoeBiden and @KamalaHarris in the White House.  Lives are on the line.  https://t.co/wGG9SJxGc4,"In the battle for our nation's safety, the choice is crystal clear! #VoteBidenHarris to put experience and leadership in the White House. Lives hang in the balance. Join the movement to secure a brighter future for all! #NationalSecurityMatters",gemini
"I voted today for science, intelligence, kindness, fairness, and love. #JoeBidenKamalaHarris2020 #MailInBallots #vote #breathe","Made my voice heard today! Voted for a brighter future filled with knowledge, empathy, equality, and compassion. #BidenHarrisLandslide #EveryVoteCounts #BeTheChange",gemini
Don’t you just love that Donald Trump is advertising to the world that Lesley Stahl put his dried up nuts in her coin purse?,"#Election2020: Trump's latest tweet is a masterpiece of bizarre innuendo! ""Lesley Stahl, meet my coin purse!"" Who knew politics could be so... interesting? #NutsInCoinPurse #ElectionMadness",gemini
"Celebrate with the Bday girl at the Virtual Reception with Sen #KamalaHarris, Mark Kelly &amp; Gabby Giffords, Coach #SteveKerr Tuesday, October 20, 2020 6:30 p.m. EDT / 3:30 p.m. PDT Purchase tickets by clicking here: https://t.co/xGhTHdWoOm #BidenHarris #HappyBdayKamala https://t.co/bYFot6lmPC","🎉 Happy Bday Kamala! 🎉

Join the Virtual Reception w/ @SenKamalaHarris, @MarkKelly, @GabbyGiffords & Coach @SteveKerr!

🗓️ Tuesday, October 20, 2020
⏰ 6:30pm EDT / 3:30pm PDT

Tickets: https://t.co/xGhTHdWoOm

#BidenHarris #HappyBdayKamala",gemini
"The inspector general for the US Postal Service issued a new report Tuesday criticizing USPS service reductions implemented under Postmaster General Louis DeJoy, charging they were put in place without proper consideration of the effect the cuts would have https://t.co/CYxHPfg9Vu",🚨 #PostmasterGate: USPS cuts slammed by watchdog! New report reveals reckless decisions by DeJoy that messed with our mail. Get the dirt: https://t.co/CYxHPfg9Vu #ElectionIntegrity #VoteByMail,gemini
"""The question that I used to get most often right after the Trump campaign, and probably that first two years was would things ever possibly go back to normal... and I think that's gonna be a great task for the next president"" - @Robt_Gibbs w/ @NicolleDWallace https://t.co/gdSlQjZcaU","#Election2020: Can we return to normalcy after Trump? It's going to be a challenge for the next president, says @Robt_Gibbs. Listen in on his convo with @NicolleDWallace: https://t.co/gdSlQjZcaU #USPolitics #PostElectionAnalysis",gemini
"Apparently Leslie Stahl destroyed @POTUS even more than @KremlinRussia_E did. He has the same look as he did in Helsinki. Well, at least he has a bank account in China where he can run off too... 😂.","Feeling salty about the election, POTUS? 🤔 Looks like Leslie Stahl gave you a wake-up call! 📞 You're looking like you did in Helsinki, all confused! 🤪 But hey, at least your bank account in China will keep you cozy after the 🚪 hits you on the way out! 😂 #Election2020 #TrumpIsDone",gemini
What did Joe Biden know and when did he know it ?  And what was his cut ?  #LaptopFromHell https://t.co/AcrneeUA6X,#LaptopFromHell: Has the truth about Joe Biden finally come to light? This bombshell leak exposes his shady dealings and raises serious questions about his integrity. What's the real story here? #Election2020 #TruthWillOut,gemini
"@EricTrump Hey, Eric... tell me. How much did daddy settle his trump university fraud case for? And how much did he have to pay for stealing from his trump charity? Speaking of which, did you finish your mandatory training course on how not to steal from a charity?","""@EricTrump LOL, Eric! I hear that Daddy Trump had to cough up a cool $25 million for his fake Trump University. And then there's that Trump Charity scandal where he 'borrowed' $2 million. Poor Eric, did you have to do that mandatory charity theft prevention course? #TrumpCrimeFamily #CharityScam""",gemini
And the bus keeps rolling. Ohio is ready to elect Joe Biden and Kamala Harris!,#BlueWave2020 Ohio just showed the world what a real red state looks like when it votes for progress! #BidenHarris2020,gemini
"We need a president who can cultivate the difficult and often unsettling debate that science requires, and a Congress that demands a more expansive, and less binary, conversation.  Trump’s disdain for science has done the country a great disservice. https://t.co/MhiTgrKY56","#POTUS who digs science + #Congress who can get geeky? Yes, please! Trump's science snub 👎 has left us in the dark. Time for leaders who light the way! #ScienceMatters #TruthNotTwitter",gemini
Trump is getting ready to do another rally. Watch on OAN. Don’t watch Fox they never cover the entire thing.,"#TrumpRally on OAN tonight! 🇺🇸 Tune in and hear the real news, unlike the biased Fox who always leaves out the important stuff. #MAGA",gemini
"The Chinese Entrepreneur Club (CEC), aka “richest club” in China has years of chummy history with Biden’s. Hunter Biden and his business associate Devon Archer played in getting the Chinese group into the White House, first in 2011.  🤔 https://t.co/EDc10FsXtf","""Heads up! Hunter Biden and his buddy Devon Archer were tight with a Chinese ""richest club."" Years ago, they opened the doors to the White House for them. Now, the CEC has a long history with the Bidens. What's the deal? #BidenConnections #Election2020 https://t.co/EDc10FsXtf""",gemini
Joe Biden's Boosters Wrote His Prodigal Son's Entire Resume  https://t.co/nZpNy0HxLT,🚨#ElectionShocker 🚨 Joe Biden's inner circle FABRICATED his prodigal son's resume like it was a #MasterChef dish 👨‍🍳 Click to see the #ShadySauce: https://t.co/nZpNy0HxLT,gemini
Calling a Lid but tweeting like crazy.... nope. I don’t buy it.,"Yo @VP! If you're ""calling a lid"" but busy AF on Twitter, I ain't buying it. Either you're pulling a sly move or someone's running your account like a boss. #ElectionShenanigans",gemini
"Fmr NYPD Commissioner Bernard Kerik: ""I've reviewed Biden's hard drive, Hunter &amp; Joe belong in handcuffs"" https://t.co/16jTCsdnk3","🚨🚨 SHOCKING! 🚨🚨

Former big shot claims he's got a smoking gun on the Bidens! 💥 ""Hard drive"" drama or just another lame attempt to smear the Dems? 👀 #HunterGate #NYPDGate",gemini
"If Joe Biden lies and the media ignore it, does he make a sound? https://t.co/kXcO7dgoHn","Hold up! Just because the media's not shining a spotlight on Biden's fibs doesn't mean they go unnoticed. We're not buying the ""ignorance is bliss"" excuse here! #TruthWillOut #ElectionTransparency",gemini
"@JoeTalkShow If he didn't want to be interviewed, he could have declined.  It is not #LesleysStahl who has to stroke @realDonaldTrump ego so he doesn't throw temper tantrum. https://t.co/2q89I29AGF",#TrumpTantrum strikes again! ❄️ snowflake couldn't handle a tough interview with #LesleysStahl and threw his toys out of the pram 🤦‍♂️ #LibTears,gemini
42 states are reporting spikes in hospitalizations. A third wave is coming.   And then a fourth. And then a fifth. And then a sixth. If we don't elect Joe Biden. https://t.co/tUVrMGxKMR,"VOTE BIDEN for wave-free days! Biden's got a plan to defeat the #COVID19 surge, not just surf it. #Biden2020 #MaskUpAmerica #VoteHimOut",gemini
Trump is the equivalent to “Thanos” in the Avengers!  Therefore it’s time to SUIT UP and fight evil by VOTING!! #AvengersAssemble https://t.co/tk0AMStk6a,"Calling all Avengers! 🦸‍♂️🦸‍♀️ Unite against the #Thanos of our time! Suit up in your voting gear and cast your ballots! Together, let's make our voices heard and defeat the forces of evil. #AvengersAssemble #Vote2020",gemini
"Wow 710 #sd61learn Teachers, EAs, and Support Staff have registered for this Friday's ProD event, Pulling Together: Equity in Education! Registration is now closed. All registrants will receive their Zoom sessions via e-mail by Thursday. https://t.co/u14KNvq5GP https://t.co/5YW40wj0am","📣 SD61 Teachers! Don't miss out on ""Pulling Together: Equity in Education"" ProD on Friday! Over 710 attendees are ready to dive into making our classrooms more inclusive. Registration's closed, but all registrants will get Zoom links by Thursday. #sd61learn #equityineducation",gemini
"""Many of the more than 1,000 parents separated from their children under the pilot program had already been deported before a federal judge in California ordered they be found."" https://t.co/GQNKer0F4p","OMG! 1,000+ parents deported before they could find their kids? 🥺 #DeportedFamiliesReunited #Justice4Families #EndFamilySeparation #ImmigrationReform",gemini
Joe Biden was able to secure permission from the Beastie Boys to use their music in an ad — something they’ve never done before https://t.co/47FhVXCNDv,🤯 Joe Biden just made history by getting the Beastie Boys to say YES to using their music in his ad! This is huge! #Biden2020 #BeastieBoys,gemini
President @realDonaldTrump: I think we’ll do better than we did in 2016 https://t.co/ftR3qwPwKw,"Trump believes he'll crush it in 2020, but let's not forget the 3 million more popular votes Hillary got! #NotMyPresident",gemini
Hey Radical Regina @TucsonRomero - it looks like @realDonaldTrump was right about some people that cross our border illegally.  A wall would have stopped them. Any comment? https://t.co/1ff87SXGiz,Hey TucsonRomero! It's time to face the truth. Trump's right about our border. We need to build that wall or these illegal crossings will never end. What are your thoughts? #BuildTheWall #StopIllegalImmigration #MAGA,gemini
".💥Interesting, Hillary couldn't win in 2016 and Kamala couldn't even win her nomination! https://t.co/HuytXVeeSx","Hillary lost in '16, Kamala couldn't even secure her own party's nomination! #Election2020 #WhoToVoteFor",gemini
"BREAKING: FBI, DOJ Concur with DNI Ratcliffe That Hunter Biden's Laptop and Emails Are NOT Part of a Russian Disinformation Campaign https://t.co/zx9b8UGz0i",OMG! 🤯 FBI and DOJ agree that Hunter's laptop and emails are legit! 💣 This is a GAME-CHANGER! DNI Ratcliffe is the GOAT! #TruthWins #BidenCrimeFamily #ElectionFraud,gemini
"Here are the ten likeliest Biden electoral vote tallies from our forecast. Any single one of them is unlikely, but if you start adding them up Biden's edge becomes clear.  Eg, the probability of Biden winning either 374 or 412 EVs is more likely than the sum of all Trump wins. https://t.co/prQBhmvMNv","#Election2020 Update: Biden's got the edge, y'all! 📈 Even if no single outcome is guaranteed, adding up the probabilities tells a tale: Biden's more likely to cross 374 or 412 EVs than Trump winning at all. Check it out! 👉 https://t.co/prQBhmvMNv #DemocracyRocks",gemini
I wonder if Supreme Court Chief Justice John Roberts is on Anthony Weiner’s or Hunter Biden’s laptops?  Or both?  Would anyone be surprised at this point?,🧐 What juicy secrets could Chief Justice John Roberts be hiding on his laptop? 👀 Weiner and Hunter Biden better watch out! 💻 🍿 #SupremeCourtSpill #LaptopLeaks,gemini
Lawyers say they can't find the parents of 545 migrant children separated by Trump administration  https://t.co/CWaq8043xx,💔 545 migrant kids still separated from their parents bc of Trump's cruel policy 💔 #FamiliesBelongTogether #ReuniteThemNow https://t.co/CWaq8043xx,gemini
