ori_tweet,rewrite_tweet,label
"@sandibachom I mean yes, but he's Cy Vance.  He's already let Trump, Epstein, and Weinstein off the hook in the past.","""@username Can't believe Cy Vance is still in the picture. 🤔 How many chances does one get? Trump, Epstein, Weinstein... the list goes on. Accountability, where you at? #JusticeMatters #2020Election""",gpt
It's sad that they would do this and sad that we are powerless to stop their destruction.,"""Can't believe the lengths they'll go to undermine everything. Feels like we're just watching the chaos unfold. 😔 #DemocracyInDanger #StandUp""",gpt
"You know in the House, when we don’t have the votes to pass something, we work on the bill until we pick up the votes to pass it. That includes GOP votes - &amp; yes, GOP have voted for my leg too.  The Senate should try it sometime! People are going hungry as you tweet from vacay. https://t.co/INdMqmx1xr","Hey Senate, maybe take a break from the vacay selfies and try a little teamwork? 🤔 People are struggling out here. If we can hustle for votes in the House, y'all can too! Let's get things done! 💪 #DoYourJob #PeopleOverPolitics",gpt
now i too am weeping thank you for sharing this @MollyJongFast how speedily things can change in a beautiful direction @JoeBiden @KamalaHarris,"""Feeling all the emotions today 😭🙏 Huge thanks to @MollyJongFast for capturing this moment. Change is truly in the air 🌟🇺🇸 #Hope #BidenHarris2020""",gpt
"Former House Speaker, Moron Paul Ryan To President Trump: ‘This Needs To Stop Right Now… Your Team Is Doing Damage To Our Country’ https://t.co/vjh9tjczly","""Wow, Paul Ryan finally speaking up! 🤔 Trump’s antics have gone too far. Time to put country over party! 🇺🇸 #EnoughIsEnough #LeadershipMatters""",gpt
US Secretary of State @SecPompeo: I expect more normalization agreements with #Israel🇮🇱 and it's hard to tell if it will be done in 30 or 60 days  #BaghdadPost #MiddleEast #MAGA https://t.co/M2OqNIBAM1,Exciting times ahead! 🌍🤝 More countries might join the peace train with #Israel🇮🇱 soon. Will it be 30 days or 60? ⏳ Only time will tell! #Diplomacy #MiddleEast #PeaceInOurTime,gpt
"So, @facebook had a secret whitelist of Trump administration&amp; regime officials that exempted them from civic integrity policies &amp; enforcement, &amp; an algorithm that penalized progressive news outlets, &amp; conservative Pages lead traffic lists?   Tell us more about “bias,” Senators. https://t.co/tzvWAjj3er","Wow, @facebook playing favorites with the Trump admin while throttling progressive voices? 🤔 Algorithmic bias much? And yet, some still cry about ""anti-conservative"" bias. Let's get some transparency, folks! #SocialMediaBias #FairPlay",gpt
I think many Trump supporters are far past wanting to bridge the gab with you. Can’t imagine why 🤷🏻‍♂️ https://t.co/mXXtaMcWLo,"""Honestly, the divide just keeps getting wider. It's like we're living in two different realities. 🤔 #Election2020 #BridgingTheGap""",gpt
"Biden: Amnesty for 'Over 11M' Illegals Going to Senate in First 100 Days. Georgia, the only way to stop this fiasco is to vote for Perdue and Lofflrr https://t.co/wTz08s0bYX","Biden's plan: Pathway to citizenship for millions! 🚨 Georgia, it's up to YOU to keep the Senate in check. Vote Perdue & Loeffler to stop this madness! 🗳️ #GASen #Election2020",gpt
Sidney Powell for weeks: I represent the American people not the Trump campaign.  Trump Campaign: *Issues press release saying the same thing*  Media: BOMBSHELL BREAKING NEWS - They fired Sidney Powell from the Trump campaign’s legal team!,"Sidney Powell: ""I'm fighting for the people, not officially with Trump.""  
Trump Team: *Confirms she's not on the legal team*  
Media: 🚨BREAKING🚨 Sidney Powell FIRED from Trump legal squad! 🤯  
#ElectionDrama #2020Election",gpt
"Pretty bizarre for Murphy to a) not call the president-elect the president-elect and b) reference the threats she's received, as if it's material here https://t.co/MpcqupcF6Q","""Wild how Murphy dodges calling him president-elect 🤔 and then brings up threats like it's relevant to the convo. Politics these days... #2020ElectionDrama""",gpt
Biden is smart. Choose folks most of whom have been Senate confirmed before to limit any GOP f*ckery.,"Biden playing 4D chess by picking a team that's already Senate-approved. Less drama, more action. #NoGOPGames #SmoothTransition",gpt
"I read it.  I thought “Hmm, what an interesting life story for this one man, good for him”and promptly forgot about it.  I watched the first 20 mins of the movie.  I thought “Sweet Jesus can anything be more reductive and simplified and pandering and get so much wrong?”  The end. https://t.co/Hv1NyOiZDv","Just finished reading the article and thought, ""Wow, what a journey for this guy, impressive!"" But then I tried watching the film adaptation... yikes. It's like they took all the nuance and tossed it out the window. 🤦‍♂️ Hollywood, do better! #Disappointed #KeepItReal",gpt
@realDonaldTrump The best is yet to come.... President Trump is and will be our President for four more years.,@realDonaldTrump Can't wait for the next chapter! 🇺🇸 Trump 2020 all the way! Let's keep America great for another 4 years! #MAGA #TrumpTrain,gpt
"‘The majority of Palestinian society is under 30, meaning they are part of the Oslo generation: those promised a state but never got one. These Palestinians are solution-agnostic with no ideological leanings toward two states or one. All they want is to be free’. #FreePalestine","""Young Palestinians grew up hearing promises of peace, yet still wait for freedom. They're not tied to one solution, just yearning for justice and dignity. It's time the world listens. #FreePalestine #VoicesOfTheYouth""",gpt
"Biden w/ @LesterHoltNBC mentions immigration, climate, health/covid and the economy among his priorities for the first 100 days.   He didn’t offer the police oversight body he previously said he’d establish in that time if elected, tho broadly addressed the idea when asked this https://t.co/MbByP9K2EY","Biden's got a packed agenda for the first 100 days: immigration, climate, health, economy. 🌍💉💼 But what about that police oversight body? 🤔👮‍♂️ He touched on it, but no solid plans yet. Let's see how it unfolds! #Biden2020 #First100Days",gpt
General Flynn is a hero.  The fact that Trump has to pardon him only confirms our justice system is broken.,General Flynn stood up for what's right! 🇺🇸 The need for a pardon just shows how messed up our justice system is. Time for real change! #JusticeForFlynn #DrainTheSwamp,gpt
"“Hillary Clinton was at times, you could argue, even overprepared” — @ChuckTodd  This nonsense never stops","""Overprepared? Really? 🤔 If being ready is a flaw, then we need more 'flawed' leaders! #Election2020 #DoubleStandards""",gpt
Why did Biden just say he wants to take our guns?  🤔,"Did Biden really just say he's coming for our guns? 🤨 What's next, taking away our freedom of speech too? #2A #StayInformed",gpt
@Lor_blueeyes @usmc_army @ArmyVet2x @abodon_5 @PhillipDenton @T_S_P_O_O_K_Y @Svitoslav3 @PershingSoldier @JoeBiden You must live in a shoebox.,"""@Lor_blueeyes @usmc_army @ArmyVet2x @abodon_5 @PhillipDenton @T_S_P_O_O_K_Y @Svitoslav3 @PershingSoldier @JoeBiden Can't believe we're still debating this! 🤯 Time to move forward and focus on the future. 🌟 #Election2020 #NewBeginnings""",gpt
🚨NEW VIDEO🚨  IS @JoeBiden THE END OF AMERICA?   WATCH: https://t.co/2GE8DfBpMt  @TheDemocrats Are Stealing Your Vote AND Voice In This Election!  #trumptrain  #trumptrain2020  #trump2020  #trump2020landslide  #trumplandslide2020  #trumplandslide  #trumplandslidevictory2020 https://t.co/2UtErVlw9T,🚨BREAKING🚨 IS @realDonaldTrump THE SAVIOR OF AMERICA? WATCH NOW: [link] 🗳️ Don't let @JoeBiden and @TheDemocrats silence your voice! Stand up for your rights! 🇺🇸 #MAGA2020 #KeepAmericaGreat #Trump2020Victory #RedWave2020 #VoteRedToSaveAmerica,gpt
@politico Marco Rubio also said this: “Mr. Trump would be “selling watches in Manhattan” if it weren’t for the inheritance from his father”   https://t.co/k4JR6Bz935,"""@nytimes Marco Rubio throwing shade! 😂 Says Trump would be 'selling watches in Manhattan' without daddy's money. 💸 #Election2020 #SpicyPolitics""",gpt
"@gatewaypundit @sianetta I ask every American,to pray for President Trump to remain our greatest President ever. Ohio",@realPatriotUSA @freedomlover2020 Let's all come together and send our thoughts and prayers for President Trump to continue leading our great nation! 🇺🇸 #MAGA #OhioStrong,gpt
I am so so happy for you all so don’t get me wrong!💕 It just makes me so sad to see so many people reuniting when I can’t. I feel like I’ll never get my time:( The only way is if US opens up and it’s not looking great for now. #LoveIsNotTourism please #Test4travel @POTUS,"""Feeling all the emotions seeing everyone finally together again! 💔 Just wish I could join in too. Missing my loved ones so much. 😢 Hoping for better days when travel is possible again. #LoveIsNotTourism #OpenBorders @POTUS""",gpt
FOR SALE:  November 2020 ballots. Pack of 100.  All votes for Biden.  Each ballot only used 10 times.  Each pack of 100 ballots goes to highest bidder.  Contact the @DNC to buy or for more info.,"""BREAKING: Found a stash of 'magic' ballots! 🗳️✨ All marked for Biden, slightly used but still in mint condition. 😂 Going once, going twice... who wants to start the bidding war? Contact @DNC for the 'exclusive' deal! #Election2020 #BallotBonanza""",gpt
"@kylenabecker If #electionfraud was used to defeat Trump, why wouldn’t it be used to win the #Senate in the GA runoff?  I fully expect the Democrats to flip the Senate in another fraud and nothing will be done about it.","""If they pulled off #electionfraud in 2020, what's stopping them in the GA runoff? 🤔 Expecting another 'miracle' Senate flip. Democracy needs transparency! #StopTheSteal #ElectionIntegrity""",gpt
"If you listen carefully - @SidneyPowell1 just dropped a bomb   CFIUS - the same entity approving U1  - brought Dominion inside the US  U1 – CA – EU – ASIA – IRAN/NK  @POTUS dropping numbers like 30,000, 9, 48 today make a lot of sense.    Buckled? https://t.co/dJMGEv5vIS","🚨💥 Just heard @SidneyPowell1 spill some major tea! CFIUS, the same crew behind U1, let Dominion in? 🤔 U1 connections to CA, EU, ASIA, IRAN/NK? And @POTUS with those cryptic numbers: 30,000, 9, 48... Coincidence? I think not! 🤯 #StayWoke #ElectionMystery",gpt
"@LurkingBklynite @mkaffen @shortman5427 @USAlivestrong @MichaelJFell @AriDavidUSA @LaurelCatherine @exhaustartist @garyrextanner @mel_faith1 @KLMacRae @eavesdropann @ElmerYuen @POTUS https://t.co/WkdRPtzInc #FightBackForAmerica, let it be the beacon of freedom as ever &amp; forever, for our future generations and the free world. #GodBlessAmerica. Amen. https://t.co/v9UgRSJ17k","🇺🇸✨ Let's stand united and ensure America remains the land of the free and home of the brave! Our future generations deserve a nation that shines as a beacon of hope and liberty. Together, we can #FightBackForAmerica and keep the dream alive. 🙏 #GodBlessAmerica #UnitedWeStand",gpt
#KrakenOnSteroids   The overwhelming evidence leads directly to the inner core of the deep state  We will find a well organized system built to enslave ALL OF MANKIND to the benefit of a few  The WORLD is watching  Read @SidneyPowell1 statement to #WeThePeople https://t.co/f25ipA7HIW,🚨 Unveiling the TRUTH! 🚨 The deep state’s web of deception is unraveling before our eyes. 🌐 The fight for freedom is NOW! 💪 Stand with us as we expose the system designed to control us all. 🔍 #WeThePeople are waking up! 🌍 Read the latest revelations from @SidneyPowell1! #TruthSeeker #WakeUpWorld,gpt
"Trump is golfing, the Senate is on vacation, there is no COVID relief, food lines stretch for miles, 40,000,000 people face eviction, and Americans are dying in droves.  Is this what they mean by American exceptionalism?","""While leaders play games, families are struggling to make ends meet. No relief, no support, just endless waiting. Is this the 'greatness' we were promised? #AmericanReality #WakeUpCall""",gpt
